countyId,countyName,currentSubCountyId,currentSubCountyName,wards,authoritativeSubCountyNames,authoritativeWardCount,canonicalTargetId,canonicalTargetName,classification,reason,farmers,farms,businessPartners,destinationTransactions,sourceTransactions
68,Kitui,343,Mwingi North Sub County,5,Mwingi North Sub County,5,343,Mwingi North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,344,Mwingi West Sub County,4,Mwingi West Sub County,4,344,Mwingi West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,345,Mwingi Central Sub- County,6,Mwingi Central Sub- County,6,345,Mwingi Central Sub- County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,348,Kitui Rural Sub County,4,Kitui Rural Sub County,4,348,Kitui Rural Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,349,Kitui Central  Sub County,5,Kitui Central  Sub County,5,349,Kitui Central  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,354,Kitui East Sub County,6,Kitui East Sub County,6,354,Kitui East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,357,Kitui South Sub County,6,Kitui South Sub County,6,357,Kitui South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
68,Kitui,399,Kitui West  Sub County,4,Kitui West  Sub County,4,399,Kitui West  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
84,Kwale,443,Msambweni Sub County,4,Msambweni Sub County,4,443,Msambweni Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
84,Kwale,444,Lunga Lunga Sub County,4,Lunga Lunga Sub County,4,444,Lunga Lunga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
84,Kwale,445,Matuga Sub County,5,Matuga Sub County,5,445,Matuga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
84,Kwale,447,Kinango Sub County,7,Kinango Sub County,7,447,Kinango Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
91,Laikipia,464,Laikipia West Sub County,6,Laikipia West Sub County,6,464,Laikipia West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
91,Laikipia,465,Laikipia East Sub County,5,Laikipia East Sub County,5,465,Laikipia East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
91,Laikipia,529,Laikipia North Sub County,4,Laikipia North Sub County,4,529,Laikipia North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
58,Lamu,297,LAMU EAST,3,LAMU EAST,3,297,LAMU EAST,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
58,Lamu,298,LAMU WEST,7,LAMU WEST,7,298,LAMU WEST,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,264,Athi River Sub County,4,Athi River Sub County,4,264,Athi River Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,265,Machakos Sub County,7,Machakos Sub County,7,265,Machakos Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,266,Mwala Sub County,6,Mwala Sub County,6,266,Mwala Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,304,Masinga Sub County,5,Masinga Sub County,5,304,Masinga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,305,Yatta Sub County,5,Yatta Sub County,5,305,Yatta Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,306,Kangundo Sub County,4,Kangundo Sub County,4,306,Kangundo Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,307,Matungulu Sub County,5,Matungulu Sub County,5,307,Matungulu Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
50,Machakos,308,Kathiani Sub County,4,Kathiani Sub County,4,308,Kathiani Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
74,Makueni,358,Mbooni  Sub County,6,Mbooni  Sub County,6,358,Mbooni  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
74,Makueni,359,Kilome Sub County,3,Kilome Sub County,3,359,Kilome Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
74,Makueni,360,Kaiti  Sub County,4,Kaiti  Sub County,4,360,Kaiti  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
74,Makueni,361,Makueni  Sub County,7,Makueni  Sub County,7,361,Makueni  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
74,Makueni,362,Kibwezi West  Sub County,6,Kibwezi West  Sub County,6,362,Kibwezi West  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
74,Makueni,401,Kibwezi East  Sub County,4,Kibwezi East  Sub County,4,401,Kibwezi East  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
63,Mandera,324,MANDERA NORTH,5,MANDERA NORTH,5,324,MANDERA NORTH,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
63,Mandera,325,MANDERA SOUTH,5,MANDERA SOUTH,5,325,MANDERA SOUTH,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
63,Mandera,326,MANDERA EAST,5,MANDERA EAST,5,326,MANDERA EAST,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
63,Mandera,365,MANDERA WEST,5,MANDERA WEST,5,365,MANDERA WEST,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
63,Mandera,518,BANISSA,5,BANISSA,5,518,BANISSA,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
63,Mandera,521,LAFEY,5,LAFEY,5,521,LAFEY,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
64,Marsabit,327,MOYALE,7,MOYALE,7,327,MOYALE,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
64,Marsabit,328,NORTH HORR,5,NORTH HORR,5,328,NORTH HORR,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
64,Marsabit,329,SAKU,3,SAKU,3,329,SAKU,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
64,Marsabit,330,LAISAMIS,5,LAISAMIS,5,330,LAISAMIS,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,331,Igembe South Sub County,5,Igembe South Sub County,5,331,Igembe South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,332,Igembe Central Sub County,5,Igembe Central Sub County,5,332,Igembe Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,333,Igembe North Sub County,5,Igembe North Sub County,5,333,Igembe North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,334,Tigania West Sub County,5,Tigania West Sub County,5,334,Tigania West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,335,Tigania East Sub County,5,Tigania East Sub County,5,335,Tigania East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,336,Imenti North Sub County,5,Imenti North Sub County,5,336,Imenti North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,337,Buuri Sub County,5,Buuri Sub County,5,337,Buuri Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,338,Imenti Central Sub County,4,Imenti Central Sub County,4,338,Imenti Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
65,Meru,339,Imenti South Sub County,6,Imenti South Sub County,6,339,Imenti South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,256,Rongo Sub County,4,Rongo Sub County,4,256,Rongo Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,257,Awendo Sub County,4,Awendo Sub County,4,257,Awendo Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,258,Suna East Sub County,4,Suna East Sub County,4,258,Suna East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,259,Suna West Sub County,4,Suna West Sub County,4,259,Suna West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,260,Uriri Sub County,5,Uriri Sub County,5,260,Uriri Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,261,Nyatike Sub County,7,Nyatike Sub County,7,261,Nyatike Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,262,Kuria West Sub County,7,Kuria West Sub County,7,262,Kuria West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
49,Migori,263,Kuria East Sub County,5,Kuria East Sub County,5,263,Kuria East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
55,Mombasa,294,Changamwe Sub County,5,Changamwe Sub County,5,294,Changamwe Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
55,Mombasa,320,Jomvu  Sub County,3,Jomvu  Sub County,3,320,Jomvu  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
55,Mombasa,426,Kisauni  Sub County,7,Kisauni  Sub County,7,426,Kisauni  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
55,Mombasa,458,Nyali  Sub County,5,Nyali  Sub County,5,458,Nyali  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
55,Mombasa,466,Mvita  Sub County,5,Mvita  Sub County,5,466,Mvita  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
55,Mombasa,475,Likoni  Sub County,5,Likoni  Sub County,5,475,Likoni  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,383,Mathioya Sub County,3,Mathioya Sub County,3,383,Mathioya Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,384,Kiharu Sub County,6,Kiharu Sub County,6,384,Kiharu Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,388,Kigumo Sub County,5,Kigumo Sub County,5,388,Kigumo Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,392,Muranga South Sub County,6,Muranga South Sub County,6,392,Muranga South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,393,Kandara Sub County,6,Kandara Sub County,6,393,Kandara Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,394,Gatanga Sub County,6,Gatanga Sub County,6,394,Gatanga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
76,Murang'a,537,Kangema Sub County,3,Kangema Sub County,3,537,Kangema Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,405,Ruaraka  Sub County,5,Ruaraka  Sub County,5,405,Ruaraka  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,407,Embakasi South Sub County,5,Embakasi South Sub County,5,407,Embakasi South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,486,Westlands  Sub County,5,Westlands  Sub County,5,486,Westlands  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,487,Dagoretti North Sub County,5,Dagoretti North Sub County,5,487,Dagoretti North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,490,Kibra  Sub County,5,Kibra  Sub County,5,490,Kibra  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,492,Roysambu  Sub County,5,Roysambu  Sub County,5,492,Roysambu  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,493,Kasarani  Sub County,5,Kasarani  Sub County,5,493,Kasarani  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,509,Embakasi East Sub County,5,Embakasi East Sub County,5,509,Embakasi East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,511,Makadara  Sub County,4,Makadara  Sub County,4,511,Makadara  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,512,Kamukunji  Sub County,5,Kamukunji  Sub County,5,512,Kamukunji  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,513,Starehe  Sub County,6,Starehe  Sub County,6,513,Starehe  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,514,Mathare  Sub County,6,Mathare  Sub County,6,514,Mathare  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,524,Dagoretti South Sub County,5,Dagoretti South Sub County,5,524,Dagoretti South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,525,Langata  Sub County,5,Langata  Sub County,5,525,Langata  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,533,Embakasi North Sub County,5,Embakasi North Sub County,5,533,Embakasi North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,534,Embakasi West Sub County,4,Embakasi West Sub County,4,534,Embakasi West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
79,Nairobi City,535,Embakasi Central Sub County,5,Embakasi Central Sub County,5,535,Embakasi Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,385,Molo  Sub County,4,Molo  Sub County,4,385,Molo  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,386,Njoro  Sub County,6,Njoro  Sub County,6,386,Njoro  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,387,Naivasha  Sub County,8,Naivasha  Sub County,8,387,Naivasha  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,389,Kuresoi South  Sub County,4,Kuresoi South  Sub County,4,389,Kuresoi South  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,412,Gilgil Sub County,5,Gilgil Sub County,5,412,Gilgil Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,430,Kuresoi North  Sub County,4,Kuresoi North  Sub County,4,430,Kuresoi North  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,433,Subukia  Sub County,3,Subukia  Sub County,3,433,Subukia  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,434,Rongai  Sub County,5,Rongai  Sub County,5,434,Rongai  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,440,Nakuru North  Sub County,5,Nakuru North  Sub County,5,440,Nakuru North  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,457,Nakuru West  Sub County,6,Nakuru West  Sub County,6,457,Nakuru West  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
77,Nakuru,461,Nakuru East  Sub County,5,Nakuru East  Sub County,5,461,Nakuru East  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
88,Nandi,451,Aldai Sub County,6,Aldai Sub County,6,451,Aldai Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
88,Nandi,452,Nandi East Sub County,5,Nandi East Sub County,5,452,Nandi East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
88,Nandi,454,Chesumei Sub County,5,Chesumei Sub County,5,454,Chesumei Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
88,Nandi,456,Emgwen Sub County,4,Emgwen Sub County,4,456,Emgwen Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
88,Nandi,462,Mosop Sub County,7,Mosop Sub County,7,462,Mosop Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
88,Nandi,555,Tinderet Sub County,3,Tinderet Sub County,3,555,Tinderet Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
80,Narok,411,Transmara West Sub County,6,Transmara West Sub County,6,411,Transmara West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
80,Narok,416,Narok North Sub County,6,Narok North Sub County,6,416,Narok North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
80,Narok,417,Narok East Sub County,4,Narok East Sub County,4,417,Narok East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
80,Narok,418,Narok South Sub County,6,Narok South Sub County,6,418,Narok South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
80,Narok,419,Narok West Sub County,4,Narok West Sub County,4,419,Narok West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
80,Narok,515,Transmara East Sub County,4,Transmara East Sub County,4,515,Transmara East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
94,Nyamira,498,Masaba North Sub County,3,Masaba North Sub County,3,498,Masaba North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
94,Nyamira,499,Manga Sub County,3,Manga Sub County,3,499,Manga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
94,Nyamira,500,Nyamira Sub County,5,Nyamira Sub County,5,500,Nyamira Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
94,Nyamira,501,Nyamira North Sub County,5,Nyamira North Sub County,5,501,Nyamira North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
94,Nyamira,502,Borabu Sub County,4,Borabu Sub County,4,502,Borabu Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
67,Nyandarua,342,Oljoroorok Sub County,4,Oljoroorok Sub County,4,342,Oljoroorok Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
67,Nyandarua,373,Kipipiri Sub County,4,Kipipiri Sub County,4,373,Kipipiri Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
67,Nyandarua,374,Olkalou Sub County,5,Olkalou Sub County,5,374,Olkalou Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
67,Nyandarua,395,Ndaragwa Sub County,4,Ndaragwa Sub County,4,395,Ndaragwa Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
67,Nyandarua,402,Kinangop Sub County,8,Kinangop Sub County,8,402,Kinangop Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,346,Nyeri South Sub County,4,Nyeri South Sub County,4,346,Nyeri South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,376,Mukurweini Sub County,4,Mukurweini Sub County,4,376,Mukurweini Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,377,Nyeri Central Sub County,5,Nyeri Central Sub County,5,377,Nyeri Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
